STATENAME,ST_CASE,COUNTYNAME,MONTHNAME,DAY_WEEKNAME,LGT_CONDNAME,HOUR,HOURNAME,ROUTENAME,WEATHERNAME,FATALS
texas,481191,collin,April,Sunday,Dark - Not Lighted,21,9:00pm-9:59pm,State Highway,Cloudy,1
texas,481192,bowie,April,Monday,Dark - Not Lighted,22,10:00pm-10:59pm,U.S. Highway,Clear,1
texas,481193,taylor,May,Saturday,Unknown,1,1:00am-1:59am,U.S. Highway,Cloudy,1
texas,481194,tarrant,May,Sunday,Dark - Lighted,0,0:00am-0:59am,State Highway,Cloudy,1
texas,481195,archer,April,Thursday,Dark - Not Lighted,5,5:00am-5:59am,State Highway,Rain,1
texas,481196,la salle,March,Monday,Daylight,14,2:00pm-2:59pm,Interstate,Clear,3
texas,481197,hidalgo,May,Sunday,Dark - Not Lighted,20,8:00pm-8:59pm,Unknown,Clear,1
texas,481198,smith,April,Thursday,Dark - Not Lighted,5,5:00am-5:59am,State Highway,Rain,1
texas,481199,andrews,April,Monday,Dark - Not Lighted,0,0:00am-0:59am,U.S. Highway,Clear,1
texas,481200,gaines,April,Friday,Daylight,8,8:00am-8:59am,U.S. Highway,Clear,1
texas,481201,bexar,May,Saturday,Dark - Not Lighted,6,6:00am-6:59am,Local Street - Municipality,Clear,1
texas,481202,williamson,May,Monday,Dark - Not Lighted,20,8:00pm-8:59pm,U.S. Highway,Clear,1
texas,481203,travis,April,Wednesday,Daylight,9,9:00am-9:59am,U.S. Highway,Cloudy,1
texas,481204,williamson,May,Sunday,Daylight,15,3:00pm-3:59pm,State Highway,Clear,1
texas,481205,el paso,May,Saturday,Dark - Lighted,2,2:00am-2:59am,Interstate,Clear,1
texas,481206,harris,April,Sunday,Dark - Not Lighted,2,2:00am-2:59am,Local Street - Municipality,Clear,1
texas,481207,randall,May,Thursday,Daylight,17,5:00pm-5:59pm,Local Street - Municipality,Clear,1
texas,481208,hardin,May,Wednesday,Daylight,12,12:00pm-12:59pm,State Highway,Clear,1
texas,481209,leon,April,Thursday,Daylight,13,1:00pm-1:59pm,State Highway,Clear,1
texas,481210,harris,April,Monday,Daylight,17,5:00pm-5:59pm,Unknown,Clear,1
texas,481211,shelby,April,Tuesday,Daylight,18,6:00pm-6:59pm,State Highway,Rain,1
texas,481212,harris,February,Friday,Dark - Lighted,1,1:00am-1:59am,Local Street - Frontage Road,Clear,1
texas,481213,harris,April,Saturday,Dark - Lighted,20,8:00pm-8:59pm,Local Street - Municipality,Clear,1
texas,481214,harris,May,Wednesday,Daylight,13,1:00pm-1:59pm,Interstate,Clear,1
texas,481215,hays,May,Sunday,Daylight,15,3:00pm-3:59pm,Unknown,Clear,1
texas,481216,harris,April,Saturday,Daylight,7,7:00am-7:59am,Interstate,Cloudy,1
texas,481217,travis,May,Sunday,Dark - Lighted,3,3:00am-3:59am,U.S. Highway,Clear,1
texas,481218,cameron,May,Thursday,Dark - Lighted,1,1:00am-1:59am,U.S. Highway,Clear,1
texas,481220,leon,May,Tuesday,Dark - Not Lighted,3,3:00am-3:59am,Interstate,Cloudy,5
texas,481221,tarrant,April,Wednesday,Dark - Not Lighted,20,8:00pm-8:59pm,Interstate,Cloudy,1
texas,481222,jones,May,Monday,Daylight,16,4:00pm-4:59pm,U.S. Highway,Clear,1
texas,481223,harris,May,Friday,Daylight,18,6:00pm-6:59pm,County Road,Clear,1
texas,481224,harris,May,Friday,Daylight,18,6:00pm-6:59pm,County Road,Clear,2
texas,481225,harris,January,Sunday,Dark - Lighted,6,6:00am-6:59am,County Road,Haze,1
texas,481226,harris,May,Sunday,Dark - Lighted,5,5:00am-5:59am,Interstate,Rain,1
texas,481227,smith,May,Sunday,Daylight,15,3:00pm-3:59pm,Unknown,Cloudy,1
texas,481228,guadalupe,May,Tuesday,Daylight,17,5:00pm-5:59pm,State Highway,Clear,1
texas,481229,williamson,May,Thursday,Daylight,7,7:00am-7:59am,State Highway,Clear,1
texas,481230,harris,May,Wednesday,Dusk,19,7:00pm-7:59pm,Unknown,Clear,1
texas,481231,williamson,April,Tuesday,Dark - Not Lighted,2,2:00am-2:59am,State Highway,Clear,1
texas,481232,tarrant,May,Friday,Dark - Lighted,23,11:00pm-11:59pm,State Highway,Clear,1
texas,481233,liberty,May,Monday,Dark - Not Lighted,5,5:00am-5:59am,Unknown,Cloudy,1
texas,481234,gregg,May,Monday,Daylight,16,4:00pm-4:59pm,U.S. Highway,Clear,1
texas,481235,fayette,May,Tuesday,Daylight,8,8:00am-8:59am,State Highway,Cloudy,1
texas,481236,san patricio,May,Friday,Daylight,16,4:00pm-4:59pm,State Highway,Clear,1
texas,481237,montague,April,Saturday,Daylight,8,8:00am-8:59am,State Highway,Clear,1
texas,481238,comal,April,Thursday,Daylight,16,4:00pm-4:59pm,Local Street - Municipality,Clear,1
texas,481240,harris,April,Tuesday,Daylight,17,5:00pm-5:59pm,Local Street - Municipality,Clear,1
texas,481241,travis,April,Friday,Dark - Lighted,19,7:00pm-7:59pm,U.S. Highway,Rain,1
texas,481242,collin,May,Sunday,Dark - Not Lighted,23,11:00pm-11:59pm,Local Street - Frontage Road,Clear,1
texas,481243,harris,April,Friday,Dark - Lighted,23,11:00pm-11:59pm,County Road,Cloudy,1
texas,481244,navarro,April,Sunday,Dark - Not Lighted,1,1:00am-1:59am,Local Street - Municipality,Clear,1
texas,481245,lamar,April,Thursday,Daylight,7,7:00am-7:59am,Unknown,Rain,1
texas,481246,nacogdoches,May,Saturday,Dark - Not Lighted,21,9:00pm-9:59pm,State Highway,Clear,1
texas,481247,dallas,May,Friday,Daylight,16,4:00pm-4:59pm,Local Street - Municipality,Clear,1
texas,481248,hill,May,Saturday,Daylight,10,10:00am-10:59am,Interstate,Clear,1
texas,481249,travis,May,Wednesday,Daylight,14,2:00pm-2:59pm,Local Street - Municipality,Clear,1
texas,481250,donley,May,Wednesday,Dark - Not Lighted,0,0:00am-0:59am,U.S. Highway,Clear,1
texas,481251,midland,May,Monday,Dark - Not Lighted,6,6:00am-6:59am,Unknown,Cloudy,1
texas,481252,waller,May,Wednesday,Daylight,15,3:00pm-3:59pm,State Highway,Cloudy,1
texas,481253,dallas,April,Thursday,Daylight,9,9:00am-9:59am,State Highway,Cloudy,1
texas,481254,harris,April,Friday,Dark - Not Lighted,2,2:00am-2:59am,Local Street - Frontage Road,Cloudy,1
texas,481255,galveston,May,Sunday,Daylight,16,4:00pm-4:59pm,State Highway,Clear,1
texas,481256,dallas,May,Monday,Dark - Lighted,23,11:00pm-11:59pm,Local Street - Municipality,Rain,1
texas,481257,hunt,May,Monday,Dark - Lighted,21,9:00pm-9:59pm,State Highway,Rain,1
texas,481258,harris,May,Tuesday,Dark - Not Lighted,1,1:00am-1:59am,County Road,Clear,1
texas,481259,dallas,May,Saturday,Dark - Not Lighted,1,1:00am-1:59am,Local Street - Municipality,Clear,1
texas,481260,panola,May,Thursday,Daylight,13,1:00pm-1:59pm,U.S. Highway,Clear,1
texas,481261,franklin,May,Saturday,Daylight,18,6:00pm-6:59pm,Interstate,Cloudy,1
texas,481262,smith,May,Sunday,Daylight,16,4:00pm-4:59pm,State Highway,Clear,4
texas,481263,llano,May,Monday,Daylight,16,4:00pm-4:59pm,Unknown,Clear,1
texas,481264,brazoria,May,Wednesday,Dark - Not Lighted,20,8:00pm-8:59pm,State Highway,Clear,2
texas,481265,bexar,May,Sunday,Daylight,7,7:00am-7:59am,Interstate,Clear,1
texas,481266,williamson,May,Tuesday,Dark - Not Lighted,5,5:00am-5:59am,Interstate,Haze,2
texas,481267,tarrant,May,Friday,Dark - Not Lighted,23,11:00pm-11:59pm,Interstate,Clear,1
texas,481268,el paso,May,Saturday,Daylight,5,5:00am-5:59am,State Highway,Clear,1
texas,481269,wharton,March,Wednesday,Daylight,6,6:00am-6:59am,U.S. Highway,Cloudy,1
texas,481270,dallas,May,Tuesday,Dark - Not Lighted,17,5:00pm-5:59pm,State Highway,Rain,1
texas,481271,harris,April,Monday,Dark - Lighted,0,0:00am-0:59am,Local Street - Municipality,Clear,1
texas,481272,harris,April,Friday,Dark - Lighted,20,8:00pm-8:59pm,U.S. Highway,Clear,1
texas,481273,harris,April,Sunday,Dark - Not Lighted,23,11:00pm-11:59pm,State Highway,Clear,1
texas,481274,harris,May,Sunday,Dark - Lighted,21,9:00pm-9:59pm,Local Street - Frontage Road,Clear,1
texas,481275,bexar,May,Monday,Daylight,12,12:00pm-12:59pm,Local Street - Municipality,Cloudy,1
texas,481277,hidalgo,May,Tuesday,Dark - Unknown Lighting,22,10:00pm-10:59pm,Local Street - Municipality,Clear,1
texas,481278,harris,May,Saturday,Dark - Lighted,2,2:00am-2:59am,State Highway,Clear,1
texas,481279,caldwell,May,Monday,Dark - Not Lighted,6,6:00am-6:59am,Local Street - Frontage Road,Haze,1
texas,481280,howard,May,Monday,Daylight,16,4:00pm-4:59pm,Interstate,Clear,1
texas,481281,hidalgo,May,Tuesday,Dark - Lighted,20,8:00pm-8:59pm,Local Street - Municipality,Clear,1
texas,481282,smith,May,Thursday,Daylight,16,4:00pm-4:59pm,Local Street - Municipality,Clear,1
texas,481283,wharton,May,Friday,Daylight,17,5:00pm-5:59pm,State Highway,Clear,1
texas,481284,wharton,May,Saturday,Daylight,6,6:00am-6:59am,Unknown,Clear,1
texas,481285,collin,May,Saturday,Daylight,13,1:00pm-1:59pm,U.S. Highway,Clear,1
texas,481286,el paso,May,Sunday,Dark - Lighted,21,9:00pm-9:59pm,Local Street - Municipality,Clear,1
texas,481287,el paso,May,Saturday,Dark - Lighted,1,1:00am-1:59am,Interstate,Clear,1
texas,481288,bexar,May,Tuesday,Dark - Lighted,21,9:00pm-9:59pm,Local Street - Municipality,Cloudy,1
texas,481289,dallas,March,Tuesday,Dark - Lighted,22,10:00pm-10:59pm,State Highway,Clear,1
texas,481290,harris,April,Saturday,Daylight,7,7:00am-7:59am,Local Street - Municipality,Clear,1
texas,481291,cameron,April,Sunday,Dark - Lighted,6,6:00am-6:59am,Local Street - Municipality,Haze,1
texas,481292,travis,May,Sunday,Daylight,14,2:00pm-2:59pm,Local Street - Municipality,Clear,1
texas,481293,dallas,May,Monday,Daylight,17,5:00pm-5:59pm,Local Street - Municipality,Cloudy,1
texas,481294,harris,May,Sunday,Dark - Not Lighted,22,10:00pm-10:59pm,Local Street - Municipality,Cloudy,1
texas,481295,collin,May,Saturday,Dark - Not Lighted,2,2:00am-2:59am,State Highway,Clear,1
texas,481296,williamson,April,Friday,Daylight,10,10:00am-10:59am,State Highway,Cloudy,1
texas,481297,harris,April,Sunday,Daylight,8,8:00am-8:59am,Local Street - Municipality,Clear,1
texas,481298,travis,May,Monday,Daylight,13,1:00pm-1:59pm,Local Street - Municipality,Cloudy,1
texas,481299,tarrant,May,Tuesday,Dark - Not Lighted,2,2:00am-2:59am,Interstate,Rain,1
texas,481300,dallas,May,Sunday,Dark - Lighted,23,11:00pm-11:59pm,Interstate,Clear,1
texas,481301,mills,May,Sunday,Daylight,6,6:00am-6:59am,U.S. Highway,Cloudy,1
texas,481302,camp,May,Saturday,Dark - Not Lighted,23,11:00pm-11:59pm,Unknown,Clear,1
texas,481303,mclennan,May,Monday,Dark - Lighted,22,10:00pm-10:59pm,State Highway,Cloudy,1
texas,481304,gillespie,May,Sunday,Dark - Not Lighted,22,10:00pm-10:59pm,Unknown,Clear,1
texas,481305,taylor,May,Wednesday,Daylight,7,7:00am-7:59am,Local Street - Frontage Road,Cloudy,1
texas,481306,travis,February,Friday,Dark - Lighted,20,8:00pm-8:59pm,Interstate,Clear,2
texas,481307,bexar,May,Saturday,Daylight,11,11:00am-11:59am,Unknown,Clear,1
texas,481308,smith,May,Saturday,Daylight,17,5:00pm-5:59pm,U.S. Highway,Cloudy,1
texas,481309,orange,May,Sunday,Dark - Not Lighted,21,9:00pm-9:59pm,Unknown,Cloudy,1
texas,481310,mason,May,Monday,Dark - Not Lighted,4,4:00am-4:59am,State Highway,Cloudy,1
texas,481311,harris,May,Saturday,Daylight,8,8:00am-8:59am,State Highway,Clear,1
texas,481313,tarrant,May,Friday,Daylight,14,2:00pm-2:59pm,Local Street - Municipality,Clear,1
texas,481314,hunt,May,Sunday,Dark - Lighted,20,8:00pm-8:59pm,State Highway,Rain,1
texas,481315,denton,May,Sunday,Daylight,10,10:00am-10:59am,Local Street - Frontage Road,Clear,1
texas,481316,collin,May,Thursday,Dark - Not Lighted,22,10:00pm-10:59pm,Local Street - Frontage Road,Clear,1
texas,481317,grayson,May,Wednesday,Dark - Not Lighted,23,11:00pm-11:59pm,State Highway,Clear,1
texas,481318,travis,May,Tuesday,Dark - Lighted,20,8:00pm-8:59pm,Local Street - Frontage Road,Cloudy,1
texas,481319,tarrant,May,Sunday,Dark - Not Lighted,5,5:00am-5:59am,State Highway,Rain,1
texas,481320,bexar,May,Tuesday,Dark - Lighted,22,10:00pm-10:59pm,Interstate,Clear,1
texas,481321,dallas,April,Sunday,Dark - Not Lighted,21,9:00pm-9:59pm,State Highway,Clear,1
texas,481322,colorado,May,Friday,Daylight,11,11:00am-11:59am,State Highway,Cloudy,1
texas,481323,grayson,May,Saturday,Daylight,12,12:00pm-12:59pm,State Highway,Clear,1
texas,481324,upshur,May,Sunday,Daylight,6,6:00am-6:59am,County Road,Clear,1
texas,481325,duval,May,Monday,Daylight,8,8:00am-8:59am,Unknown,Clear,1
texas,481326,gillespie,May,Saturday,Dark - Not Lighted,7,7:00am-7:59am,State Highway,Rain,1
texas,481327,wilson,April,Saturday,Daylight,11,11:00am-11:59am,Unknown,Cloudy,1
texas,481328,mclennan,January,Friday,Dark - Lighted,5,5:00am-5:59am,Local Street - Municipality,Cloudy,1
texas,481329,carson,April,Sunday,Dark - Not Lighted,2,2:00am-2:59am,U.S. Highway,Clear,1
texas,481330,bexar,May,Wednesday,Daylight,15,3:00pm-3:59pm,Local Street - Municipality,Clear,1
texas,481331,bexar,May,Wednesday,Daylight,17,5:00pm-5:59pm,Local Street - Municipality,Clear,1
texas,481332,dallas,May,Thursday,Daylight,13,1:00pm-1:59pm,Local Street - Municipality,Clear,1
texas,481333,angelina,May,Saturday,Dark - Lighted,3,3:00am-3:59am,U.S. Highway,Clear,1
texas,481334,harris,May,Saturday,Dark - Lighted,21,9:00pm-9:59pm,Interstate,Clear,1
texas,481335,bexar,May,Thursday,Dark - Not Lighted,22,10:00pm-10:59pm,Local Street - Municipality,Clear,1
texas,481336,bell,May,Sunday,Dark - Not Lighted,0,0:00am-0:59am,State Highway,Clear,1
texas,481337,tarrant,May,Monday,Dark - Lighted,23,11:00pm-11:59pm,Interstate,Cloudy,1
texas,481338,jefferson,May,Thursday,Daylight,19,7:00pm-7:59pm,State Highway,Cloudy,3
texas,481339,tarrant,May,Saturday,Dark - Lighted,2,2:00am-2:59am,State Highway,Cloudy,1
texas,481340,montgomery,May,Saturday,Dark - Lighted,4,4:00am-4:59am,Interstate,Clear,1
texas,481341,harris,May,Friday,Daylight,16,4:00pm-4:59pm,Local Street - Municipality,Clear,1
texas,481342,williamson,May,Saturday,Dark - Lighted,1,1:00am-1:59am,Local Street - Frontage Road,Clear,1
texas,481343,andrews,May,Monday,Daylight,11,11:00am-11:59am,State Highway,Cloudy,1
texas,481344,andrews,May,Wednesday,Dark - Not Lighted,22,10:00pm-10:59pm,U.S. Highway,Clear,1
texas,481345,waller,May,Sunday,Daylight,17,5:00pm-5:59pm,State Highway,Cloudy,1
texas,481347,panola,May,Thursday,Daylight,16,4:00pm-4:59pm,U.S. Highway,Cloudy,1
texas,481348,cameron,May,Saturday,Daylight,8,8:00am-8:59am,Local Street - Frontage Road,Clear,1
texas,481349,harris,March,Sunday,Dark - Lighted,0,0:00am-0:59am,Interstate,Cloudy,1
texas,481350,harris,April,Saturday,Daylight,12,12:00pm-12:59pm,Interstate,Clear,1
texas,481351,cooke,May,Saturday,Daylight,18,6:00pm-6:59pm,Unknown,Clear,1
texas,481352,bexar,May,Sunday,Dawn,7,7:00am-7:59am,Local Street - Frontage Road,Clear,1
texas,481353,harris,May,Monday,Dark - Lighted,21,9:00pm-9:59pm,Local Street - Municipality,Clear,1
texas,481354,parker,May,Wednesday,Daylight,7,7:00am-7:59am,Unknown,Haze,1
texas,481355,denton,May,Sunday,Daylight,11,11:00am-11:59am,U.S. Highway,Cloudy,3
texas,481356,guadalupe,May,Sunday,Dark - Lighted,5,5:00am-5:59am,Interstate,Cloudy,1
texas,481357,harris,May,Sunday,Dark - Not Lighted,2,2:00am-2:59am,Local Street - Frontage Road,Cloudy,1
texas,481358,lubbock,May,Friday,Dark - Unknown Lighting,22,10:00pm-10:59pm,Unknown,Clear,1
texas,481359,williamson,May,Saturday,Dark - Not Lighted,20,8:00pm-8:59pm,Local Street - Municipality,Clear,1
texas,481360,cameron,May,Sunday,Dark - Lighted,0,0:00am-0:59am,State Highway,Cloudy,2
texas,481361,smith,May,Friday,Dark - Lighted,1,1:00am-1:59am,State Highway,Clear,1
texas,481362,lubbock,May,Saturday,Daylight,19,7:00pm-7:59pm,U.S. Highway,Cloudy,1
texas,481363,nacogdoches,May,Tuesday,Daylight,10,10:00am-10:59am,State Highway,Clear,1
texas,481364,hill,May,Tuesday,Daylight,15,3:00pm-3:59pm,State Highway,Cloudy,1
texas,481365,harris,March,Monday,Dark - Not Lighted,0,0:00am-0:59am,State Highway,Clear,1
texas,481366,hidalgo,May,Tuesday,Daylight,16,4:00pm-4:59pm,Unknown,Clear,1
texas,481367,dallas,May,Thursday,Dark - Lighted,21,9:00pm-9:59pm,State Highway,Clear,1
texas,481368,el paso,May,Sunday,Dark - Lighted,2,2:00am-2:59am,U.S. Highway,Clear,1
texas,481369,harris,May,Sunday,Daylight,6,6:00am-6:59am,Local Street - Municipality,Rain,1
texas,481370,dallas,May,Saturday,Daylight,19,7:00pm-7:59pm,Local Street - Municipality,Clear,1
texas,481371,dallas,May,Saturday,Dark - Not Lighted,22,10:00pm-10:59pm,Local Street - Municipality,Rain,1
texas,481372,wise,May,Sunday,Dark - Not Lighted,2,2:00am-2:59am,State Highway,Cloudy,1
texas,481373,nacogdoches,May,Monday,Daylight,17,5:00pm-5:59pm,U.S. Highway,Cloudy,2
texas,481374,bastrop,May,Monday,Daylight,11,11:00am-11:59am,State Highway,Cloudy,1
texas,481375,hill,May,Friday,Daylight,9,9:00am-9:59am,Unknown,Cloudy,1
texas,481376,parker,May,Friday,Daylight,14,2:00pm-2:59pm,Interstate,Clear,1
texas,481377,williamson,May,Thursday,Daylight,17,5:00pm-5:59pm,State Highway,Clear,1
texas,481378,jasper,May,Friday,Daylight,14,2:00pm-2:59pm,U.S. Highway,Rain,2
texas,481379,dallas,May,Tuesday,Dark - Lighted,21,9:00pm-9:59pm,State Highway,Cloudy,1
texas,481380,bexar,May,Tuesday,Daylight,7,7:00am-7:59am,State Highway,Cloudy,1
texas,481381,dawson,May,Sunday,Dark - Lighted,23,11:00pm-11:59pm,State Highway,Cloudy,1
texas,481382,liberty,May,Tuesday,Daylight,11,11:00am-11:59am,Unknown,Clear,1
texas,481383,el paso,March,Friday,Dark - Lighted,21,9:00pm-9:59pm,Interstate,Clear,1
texas,481384,nacogdoches,May,Friday,Daylight,15,3:00pm-3:59pm,State Highway,Rain,1
texas,481385,hudspeth,May,Friday,Dark - Not Lighted,19,7:00pm-7:59pm,Interstate,Clear,1
texas,481386,donley,May,Friday,Dark - Not Lighted,23,11:00pm-11:59pm,County Road,Clear,1
texas,481387,nacogdoches,May,Thursday,Daylight,13,1:00pm-1:59pm,U.S. Highway,Cloudy,2
texas,481388,crockett,May,Saturday,Daylight,8,8:00am-8:59am,Interstate,Clear,1
texas,481389,galveston,May,Monday,Dark - Lighted,20,8:00pm-8:59pm,State Highway,Clear,1
texas,481390,montgomery,April,Sunday,Dusk,19,7:00pm-7:59pm,County Road,Clear,1
texas,481391,harris,May,Thursday,Daylight,9,9:00am-9:59am,Local Street - Frontage Road,Rain,1
texas,481392,harris,May,Friday,Dark - Lighted,3,3:00am-3:59am,State Highway,Clear,1
texas,481393,tarrant,May,Tuesday,Dark - Not Lighted,21,9:00pm-9:59pm,Unknown,Clear,1
texas,481395,polk,May,Saturday,Dark - Not Lighted,4,4:00am-4:59am,U.S. Highway,Cloudy,1
texas,481396,collin,May,Thursday,Daylight,18,6:00pm-6:59pm,Local Street - Frontage Road,Cloudy,1
texas,481397,tarrant,May,Wednesday,Daylight,10,10:00am-10:59am,Local Street - Frontage Road,Clear,1
texas,481398,erath,May,Tuesday,Daylight,18,6:00pm-6:59pm,U.S. Highway,Rain,1
texas,481399,ellis,May,Saturday,Dark - Not Lighted,21,9:00pm-9:59pm,Local Street - Frontage Road,Rain,1
texas,481400,denton,May,Tuesday,Daylight,10,10:00am-10:59am,Unknown,Rain,2
texas,481401,harris,May,Saturday,Dark - Lighted,4,4:00am-4:59am,Local Street - Municipality,Rain,1
texas,481402,bexar,May,Tuesday,Dark - Not Lighted,20,8:00pm-8:59pm,Local Street - Municipality,Clear,1
texas,481403,harris,May,Sunday,Daylight,10,10:00am-10:59am,Local Street - Frontage Road,Cloudy,1
texas,481404,jasper,May,Saturday,Dark - Not Lighted,2,2:00am-2:59am,County Road,Clear,1
texas,481405,harris,May,Wednesday,Daylight,17,5:00pm-5:59pm,Local Street - Municipality,Clear,1
texas,481406,bexar,May,Sunday,Dark - Lighted,5,5:00am-5:59am,State Highway,Rain,1
texas,481407,dallas,May,Saturday,Dark - Not Lighted,2,2:00am-2:59am,State Highway,Cloudy,1
texas,481408,harris,May,Sunday,Dark - Lighted,4,4:00am-4:59am,Local Street - Municipality,Cloudy,1
texas,481409,bexar,May,Monday,Daylight,13,1:00pm-1:59pm,Local Street - Municipality,Clear,1
texas,481410,tyler,May,Wednesday,Daylight,8,8:00am-8:59am,U.S. Highway,Clear,1
texas,481411,angelina,May,Sunday,Dark - Lighted,4,4:00am-4:59am,U.S. Highway,Clear,1
texas,481412,harris,May,Tuesday,Dark - Not Lighted,0,0:00am-0:59am,Local Street - Frontage Road,Cloudy,1
texas,481413,dallas,May,Thursday,Dark - Lighted,5,5:00am-5:59am,State Highway,Rain,1
texas,481414,kendall,May,Sunday,Dark - Not Lighted,6,6:00am-6:59am,U.S. Highway,Cloudy,1
texas,481415,travis,May,Sunday,Dark - Not Lighted,3,3:00am-3:59am,Local Street - Municipality,Clear,1
texas,481416,bexar,May,Friday,Daylight,10,10:00am-10:59am,State Highway,Cloudy,1
texas,481417,brazoria,May,Saturday,Dark - Not Lighted,23,11:00pm-11:59pm,County Road,Clear,1
texas,481418,wise,May,Saturday,Dark - Not Lighted,22,10:00pm-10:59pm,County Road,Rain,1
texas,481419,mclennan,May,Monday,Dark - Not Lighted,21,9:00pm-9:59pm,Unknown,Cloudy,1
texas,481420,hill,May,Wednesday,Dark - Not Lighted,22,10:00pm-10:59pm,Local Street - Frontage Road,Clear,1
texas,481422,dallas,May,Tuesday,Dark - Lighted,3,3:00am-3:59am,Local Street - Municipality,Cloudy,1
texas,481423,harris,April,Saturday,Daylight,13,1:00pm-1:59pm,Local Street - Frontage Road,Clear,1
texas,481424,harris,May,Monday,Dark - Lighted,22,10:00pm-10:59pm,Interstate,Cloudy,1
texas,481425,dallas,May,Sunday,Dark - Lighted,2,2:00am-2:59am,Interstate,Clear,1
texas,481426,travis,May,Saturday,Daylight,19,7:00pm-7:59pm,Local Street - Municipality,Clear,1
texas,481427,martin,May,Thursday,Daylight,15,3:00pm-3:59pm,State Highway,Clear,1
texas,481428,el paso,May,Sunday,Dark - Not Lighted,0,0:00am-0:59am,State Highway,Clear,1
texas,481429,titus,May,Sunday,Dark - Lighted,0,0:00am-0:59am,U.S. Highway,Clear,1
texas,481430,de witt,May,Friday,Daylight,18,6:00pm-6:59pm,U.S. Highway,Cloudy,1
texas,481431,hays,May,Wednesday,Daylight,12,12:00pm-12:59pm,County Road,Clear,1
texas,481432,collin,May,Sunday,Dark - Lighted,2,2:00am-2:59am,Local Street - Municipality,Clear,1
texas,481433,polk,May,Friday,Dark - Not Lighted,22,10:00pm-10:59pm,U.S. Highway,Rain,1
